"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q3_consent","Q6_1_extravert","Q6_2_critical","Q6_3_dependable","Q6_4_anxious","Q6_5_open","Q6_6_reserved","Q6_7_sympathetic","Q6_8_disorganized","Q6_9_calm","Q6_10_conventional","Q7_1_group_inferiority","Q7_2_use_force","Q7_3_more_chances","Q7_4_step_on","Q7_5_stay_place","Q7_6_top_bottom","Q7_7_inferior","Q7_8_kept_place","Q7_9_equal","Q7_10_equality_ideal","Q7_11_equal_chance","Q7_12_equalize_conditions","Q7_13_social_equality","Q7_14_fewer_problems","Q7_15_incomes_equal","Q7_16_no_dominate","Q8_1_neglect_needs","Q8_2_others_needs","Q8_3_sensitive_feelings","Q8_4_not_helpful","Q8_5_be_helpful","Q8_6_no_aid","Q8_7_be_responsive","Q8_8_help_others","Q8_9_no_involvement","Q8_10_no_help_others","Q8_11_turn_to_others","Q8_12_emotion_avoid","Q8_13_trouble_themselves","Q8_14_ignored_hurt","Q9_1_depend_on_self","Q9_2_rely_on_self","Q9_3_do_own_thing","Q9_4_personal_identity_important","Q9_5_do_job_better","Q9_6_winning_everything","Q9_7_competition_nature","Q9_8_others_better_tense","Q9_9_coworker_prize_proud","Q9_10_coworker_wellbeing","Q9_11_spend_time_others","Q9_12_good_cooperate_others","Q9_13_family_together","Q9_14_care_family_duty","Q9_15_family_stick_together","Q9_16_respect_group_decision","Q11_age","Q12_gender","Q13_education","Q14_job","Q15_total_hours","Q16_employer_selfemployed","Q17_occupation","Q18_employ_situation","Q18_employ_situation_text","Q19_income_US","Q20_income_MA","Q21_income_PH","Q22_income_feeling","Q23_religion","Q23_religion_text","Q24_religion_freq","Q25_adult_hh_num","Q26_child_hh_num","Q27_marital_status","Q28_friends_num","Q29_born_in_country","Q30_move_last5","Q31_country_origin","Q32_1_smartphone","Q32_2_computer","Q32_3_tablet","Q33_internet_where","Q34_internet_hours_day","Q35_social_networks","Q36_social_media_people_num","Q37_social_media_hours_day","Q38_online_research","Q39_send_survey_invites","Q40_mobile_number","Q6_2_critical_REV","Q6_4_anxious_REV","Q6_6_reserved_REV","Q6_8_disorganized_REV","Q6_10_conventional_REV","tipi_extraversion","tipi_agreeableness","tipi_conscientiousness","tipi_emot_stability","tipi_open_experiences","Q7_9_equal_REV","Q7_10_equality_ideal_REV","Q7_11_equal_chance_REV","Q7_12_equalize_conditions_REV","Q7_13_social_equality_REV","Q7_14_fewer_problems_REV","Q7_15_incomes_equal_REV","Q7_16_no_dominate_REV","soc_dom_orient","Q8_3_sensitive_feelings_REV","Q8_4_not_helpful_REV","Q8_6_no_aid_REV","Q8_9_no_involvement_REV","Q8_10_no_help_others_REV","Q8_12_emotion_avoid_REV","Q8_13_trouble_themselves_REV","comm_orient_scale","horiz_indiv","vert_indiv","horiz_collect","vert_collect"
"2017-06-08 06:19:02","2017-06-08 06:19:02","Survey Test","","100","0","True","2017-06-08 06:19:02","R_b8lCIoQpBJ02Tjf","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",2,1,6,7,4,4,7,1,5,2,3,7,7,5,1,3,2,4,3,5,6,7,7,2,3,3,7,1,1,4,7,7,2,1,7,6,4,6,4,2,8,9,3,8,2,6,8,7,1,7,6,7,4,9,4,9,118,"Female","Elementary school",1,5,"Work for an employer","Other","","","$120,000-$179,999 per year","(None/No household income)","4,001 – 5,000 pesos","Finding it difficult on present income","Primal-indigenous/African Traditional and Diasporic/Animist/Nature Worship/Paganism","","Annually (at least once a year)",61,73,"Married",89903,0,1,"Proin erat consectetuer sodales suspendisse arcu sem accusamus ac sapien ridiculus, curabitur lacus at facilisi.","7 days","3 days","1 day","On a mobile device",18,1,9880,18,0,1,"14",7,1,4,7,6,3,7,6.5,3,5,5,3,2,1,1,6,5,5,3.75,7,4,1,1,2,2,4,45,28,23,21,26
"2017-06-08 06:19:02","2017-06-08 06:19:02","Survey Test","","100","0","True","2017-06-08 06:19:02","R_diLg16NEwA1YYNn","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",1,6,7,6,6,6,6,7,1,2,7,5,7,4,7,6,6,4,3,3,5,6,1,3,2,1,2,1,5,2,2,7,7,4,6,4,1,3,3,1,9,6,3,1,5,7,4,7,3,7,1,1,8,1,6,5,91,"Female","Elementary school",1,1,"Work for an employer","Secretarial or clerical","","","$180,000-$239,999 per year","3,000 - 4,999 MAD","1,501 – 3,000 pesos","Finding it very difficult on present income","Other Christian Religion","","Do not regularly attend religious services",25,30,"Domestic partnership/Living with partner ",67999,1,,"","5 days","4 days","Less than once a week","On a mobile device",20,1,21667,19,0,1,"7",2,2,2,1,6,1.5,4,4,1.5,6,5,5,3,2,7,5,6,7,5.375,3,6,1,2,4,5,5,44,19,23,12,20
"2017-06-08 06:19:03","2017-06-08 06:19:03","Survey Test","","100","0","True","2017-06-08 06:19:04","R_7X7jskQdxFXUMOF","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",4,6,4,7,1,5,7,5,3,4,4,6,7,3,7,1,7,4,6,2,1,2,7,3,1,2,2,3,3,3,6,5,5,1,6,7,1,1,5,4,2,5,2,5,8,5,1,3,4,7,2,4,6,8,6,2,139,"Female","None",1,23,"Work for an employer","Professional","","","$240,000 or more per year","5,000 - 7,999 MAD","6,001 – 7,500 pesos","Finding it very difficult on present income","Spiritism","","Annually (at least once a year)",20,16,"Widowed",27855,0,1,"Leo dui purus sem curabitur quis vitae montes malesuada purus erat.","5 days","Less than once a week","2 days","Other",17,0,,,1,0,"",2,1,3,3,4,3.5,4.5,3.5,2,2.5,2,6,7,6,1,5,7,6,4.9375,5,5,3,2,1,7,3,48,14,17,17,22
"2017-06-08 06:19:04","2017-06-08 06:19:04","Survey Test","","100","0","True","2017-06-08 06:19:04","R_1TCSw6qOAZsS2BD","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",4,5,2,2,7,3,2,7,1,6,7,7,5,4,5,3,6,6,2,1,1,3,3,6,5,6,6,5,6,2,2,6,2,1,1,7,3,6,3,3,8,8,7,1,1,3,7,6,6,4,4,1,9,5,4,1,129,"Female","College degree",1,4,"Self-employed","Other","","","$12,000-$23,999 per year","More than 24,999 MAD","700 pesos or less","Finding it very difficult on present income","Sikhism","","Monthly (at least once a month)",38,80,"Single/Never been married",49699,0,0,"Sit sapien nunc erat. Egestas. A ullamcorper curabitur! Dictumst. Non wisi maecenas potenti metus.","2 days","1 day","5 days","Other",10,0,,,0,1,"7",3,6,5,1,2,4.5,2.5,1.5,3.5,4.5,6,7,7,5,5,2,3,2,5,2,6,2,7,1,2,5,47,24,17,15,19
"2017-06-08 06:19:03","2017-06-08 06:19:03","Survey Test","","100","0","True","2017-06-08 06:19:03","R_6E6NzygZ9nIErw9","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",7,7,7,7,7,7,1,6,7,3,1,5,4,6,6,7,6,1,2,2,5,2,3,3,7,3,2,5,4,1,1,3,4,7,7,1,5,1,3,5,1,4,4,2,7,4,2,7,6,9,1,3,4,5,5,9,90,"Prefer not to answer","High school",1,18,"Self-employed","Professional","","","$90,000-$119,999 per year","1,500 - 1,999 MAD","700 pesos or less","Finding it very difficult on present income","Hinduism","","Do not regularly attend religious services",95,87,"Separated",86103,1,,"","5 days","Less than once a week","Less than once a week","On a computer or tablet at a public place (e.g., library)",12,0,,,0,1,"4",1,1,1,2,5,4,1,4.5,4,6,6,6,3,6,5,5,1,5,4.5625,4,7,5,1,7,7,5,65,11,20,19,23
"2017-06-08 06:19:05","2017-06-08 06:19:05","Survey Test","","100","0","True","2017-06-08 06:19:05","R_0VNHtTxP921nCSh","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",2,6,3,1,3,4,6,4,6,7,1,2,5,1,4,7,7,7,7,5,2,3,6,5,6,6,5,1,4,1,3,5,3,6,1,1,2,2,7,5,5,4,7,5,1,6,7,8,4,5,9,8,2,7,5,4,25,"Male","Some college",1,18,"Work for an employer","Farmer or rancher","","","$90,000-$119,999 per year","(Does NOT know household income)","25,001 – 40,000 pesos","Getting by on present income","Other (Write in:)","Eget. Tempus praesent lacus sodales faucibus ligula placerat amet. Leo placerat pellentesque.","Weekly (at least once a week)",29,66,"Domestic partnership/Living with partner ",79443,1,,"","3 days","7 days","Less than once a week","On a computer or tablet at work",4,1,91719,15,1,1,"1",2,7,4,4,1,3,4,3.5,6.5,2,1,3,6,5,2,3,2,2,3.625,4,7,3,7,7,6,1,60,21,22,26,18
"2017-06-08 06:19:04","2017-06-08 06:19:04","Survey Test","","100","0","True","2017-06-08 06:19:04","R_d9XglegoAwB5toF","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",4,5,6,5,1,6,7,1,1,4,3,3,1,2,3,7,6,1,2,5,5,1,4,4,2,6,6,2,2,1,2,3,4,5,6,1,2,1,7,5,2,2,1,1,4,3,3,7,6,7,8,2,5,9,2,8,133,"Other","High school",0,,"","","Student","","$240,000 or more per year","1,500 - 1,999 MAD","(None/No household income)","Getting by on present income","No Religion/Atheist/Agnostic","","",52,57,"Married",25983,0,1,"Venenatis! Natoque potenti ullamcorper urna non! Enim? Vehicula culpa per sollicitudin.","5 days","7 days","4 days","On a computer or tablet at school",17,1,67532,17,0,0,"",3,3,2,7,4,3,5,6.5,2,2.5,6,3,3,7,4,4,6,2,3.8125,6,7,5,2,7,7,1,61,6,17,23,24
"2017-06-08 06:19:05","2017-06-08 06:19:05","Survey Test","","100","0","True","2017-06-08 06:19:05","R_7QIfQ3g4MZbBSEB","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",7,7,4,6,2,1,6,4,6,4,7,2,6,2,3,2,7,3,5,4,2,4,6,3,4,4,7,5,6,7,4,1,2,2,2,1,1,7,1,7,1,5,8,5,1,3,6,7,2,2,7,7,3,6,6,5,83,"Female","Post-graduate degree",0,,"","","Disabled","","$6,000-$11,999 per year","1,000 - 1,499 MAD","More than 40,000 pesos","Finding it difficult on present income","Mormon/Latter-Day Saints","","Do not regularly attend religious services",83,61,"Separated",50970,1,,"","7 days","1 day","6 days","On a computer or tablet at a public place (e.g., library)",5,0,,,0,0,"",1,2,7,4,4,7,3.5,4,4,3,3,4,6,4,2,5,4,4,4,2,1,7,6,7,1,7,59,19,17,18,20
"2017-06-08 06:19:04","2017-06-08 06:19:04","Survey Test","","100","0","True","2017-06-08 06:19:04","R_cNFXMcCFLB10cId","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",6,7,1,1,3,1,3,7,5,1,1,3,7,1,5,6,1,1,4,4,4,3,6,1,4,3,1,2,6,5,6,5,7,2,3,5,4,7,2,6,6,8,1,4,5,8,7,9,9,7,9,9,5,1,1,7,42,"Female","College degree",0,,"","","Disabled","","","1,000 - 1,499 MAD","10,001 – 15,000 pesos","Getting by on present income","Other Christian Religion","","Monthly (at least once a month)",33,85,"Widowed",85811,0,0,"Dolorem dui magnis aliquam orci velit pellentesque natoque odio dui quis suspendisse amet eget.","2 days","Never","7 days","Other",0,1,14500,20,1,1,"12",1,7,7,1,7,6.5,2,1,6,5,4,4,4,5,2,7,4,5,3.75,2,3,3,5,3,1,6,51,19,29,34,14
"2017-06-08 06:19:06","2017-06-08 06:19:06","Survey Test","","100","0","True","2017-06-08 06:19:06","R_41Jn61XnlQzI89T","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",6,7,1,7,5,1,5,6,5,6,3,4,5,1,3,5,7,1,7,1,4,4,3,2,4,4,7,7,6,2,4,6,1,6,1,1,1,4,7,7,9,8,9,6,7,4,2,3,9,2,5,4,7,2,8,7,140,"Other","High school",0,,"","","Disabled","","$120,000-$179,999 per year","2,000 - 2,999 MAD","5,001 – 6,000 pesos","Getting by on present income","Chinese Traditional Religion/Confucianism","","Monthly (at least once a month)",51,28,"Domestic partnership/Living with partner ",43530,0,1,"Leo sapien enim pellentesque velit, eu ab at facilisis eu phasellus nec, suscipit.","Less than once a week","Never","7 days","On a computer or tablet at work",15,1,59415,18,0,1,"8",1,1,7,2,2,6.5,3,1.5,3,3.5,1,7,4,4,5,6,4,4,4,2,6,2,7,7,4,1,62,32,16,20,24
"2017-06-08 06:19:05","2017-06-08 06:19:05","Survey Test","","100","0","True","2017-06-08 06:19:05","R_2osiGGddrMCmea1","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",5,5,7,3,5,3,3,2,4,2,5,2,2,6,6,4,7,2,2,2,2,2,5,3,2,5,3,7,5,6,4,3,1,2,7,1,6,5,5,1,5,6,6,2,3,2,3,8,7,2,5,2,2,2,4,9,65,"Male","Post-graduate degree",0,,"","","Other, please list","Suscipit placerat mattis sem lectus sem nunc diam ultricies velit enim.","$60,000-$89,999 per year","20,000 - 24,999 MAD","5,001 – 6,000 pesos","Getting by on present income","Protestant","","Annually (at least once a year)",32,91,"Married",77203,0,0,"Ante gravida lacus, sem justo pharetra risus turpis platea risus imperdiet. Vulputate! Tellus suscipit.","5 days","6 days","7 days","On a computer or tablet at school",23,1,37493,12,0,1,"11",3,5,5,6,6,5,3,6.5,4.5,5.5,6,6,6,6,3,5,6,3,4.6875,3,2,5,1,7,3,3,48,19,16,16,17
"2017-06-08 06:19:06","2017-06-08 06:19:06","Survey Test","","100","0","True","2017-06-08 06:19:06","R_77HecgKJRLScN81","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",2,1,5,3,1,6,4,6,1,2,7,4,3,4,4,7,5,7,3,1,7,1,2,5,4,3,3,5,5,6,2,5,1,7,3,4,4,2,6,6,1,3,7,1,6,4,8,4,7,5,1,1,2,7,3,6,130,"Female","Elementary school",0,,"","","Other, please list","Venenatis quis fermentum enim risus imperdiet! Justo maecenas placerat convallis ab auctor? Quis.","$180,000-$239,999 per year","20,000 - 24,999 MAD","1,501 – 3,000 pesos","Getting by on present income","Chinese Traditional Religion/Confucianism","","Do not regularly attend religious services",97,58,"Domestic partnership/Living with partner ",75805,0,1,"Culpa lacus a mauris platea, lorem nulla? Vestibulum rutrum quam cras! Dolor suscipit.","5 days","4 days","1 day","On a computer or tablet at a public place (e.g., library)",9,0,,,1,0,"",7,5,2,2,6,2,5.5,3.5,3,3.5,5,7,1,7,6,3,4,5,4.9375,3,2,3,5,4,6,2,53,12,22,14,18
"2017-06-08 06:19:06","2017-06-08 06:19:06","Survey Test","","100","0","True","2017-06-08 06:19:06","R_01eTtbysfoCGp9P","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",4,2,6,5,3,6,7,1,1,5,1,3,1,3,5,6,6,4,3,5,3,4,2,6,1,1,6,7,3,3,6,3,7,4,6,6,5,7,2,7,4,1,7,4,6,8,5,5,1,4,4,4,6,3,5,9,124,"Female","High school",1,8,"Work for an employer","Military","","","Less than $6,000 per year","20,000 - 24,999 MAD","25,001 – 40,000 pesos","Finding it very difficult on present income","Mormon/Latter-Day Saints","","Annually (at least once a year)",5,98,"Domestic partnership/Living with partner ",37382,1,,"","6 days","3 days","Never","On a computer or tablet at work",23,0,,,1,1,"11",6,3,2,7,3,3,6.5,6.5,2,3,5,3,5,4,6,2,7,7,4.25,5,5,5,2,2,1,6,68,16,24,13,23
"2017-06-08 06:19:07","2017-06-08 06:19:07","Survey Test","","100","0","True","2017-06-08 06:19:07","R_1S9TNjSSOVVe6Ff","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",5,4,1,4,7,6,7,4,3,6,6,5,4,3,3,1,1,6,7,5,5,4,5,5,4,1,6,1,1,1,1,2,7,7,7,7,3,3,7,7,8,1,1,1,9,6,5,8,2,6,8,8,3,1,3,5,116,"Prefer not to answer","Post-graduate degree",1,3,"Work for an employer","Military","","","$90,000-$119,999 per year","3,000 - 4,999 MAD","1,501 – 3,000 pesos","Living comfortably on present income","Buddhism","","Do not regularly attend religious services",6,40,"Divorced",23069,1,,"","5 days","7 days","2 days","On a mobile device",1,1,1467,20,1,1,"7",4,4,2,4,2,3.5,5.5,2.5,3.5,4.5,1,3,3,4,3,3,4,7,3.5625,7,7,6,1,1,5,1,60,11,28,24,12
"2017-06-08 06:19:06","2017-06-08 06:19:06","Survey Test","","100","0","True","2017-06-08 06:19:06","R_a59Z7EuuoqfF6Bv","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",7,2,3,5,4,7,5,1,1,6,5,4,5,7,1,7,7,7,6,5,3,5,4,7,7,5,2,2,5,1,1,5,2,2,3,3,2,7,6,6,8,9,9,2,7,8,4,3,1,5,2,4,6,2,4,7,47,"Female","Elementary school",0,,"","","Student","","$48,000-$59,999 per year","(Refused to give household income)","3,001 – 4,000 pesos","Finding it very difficult on present income","Jewish","","Weekly (at least once a week)",11,64,"Married",10969,0,0,"Laoreet! Ut. Luctus accusamus aenean pharetra bibendum a nullam ridiculus curabitur vel.","Less than once a week","7 days","3 days","On a mobile device",8,1,8361,9,0,1,"6",6,3,1,7,2,4,5.5,5,2,3,2,3,5,3,4,1,1,3,4.0625,3,7,3,5,5,1,2,43,28,22,12,19
"2017-06-08 06:19:07","2017-06-08 06:19:08","Survey Test","","100","1","True","2017-06-08 06:19:08","R_0uNliXEr8CaEM73","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",6,7,7,3,1,1,1,7,4,3,2,7,2,2,2,7,3,4,1,6,4,5,3,7,6,2,4,3,5,5,6,7,6,2,6,2,6,1,3,1,9,7,9,7,4,1,9,5,2,6,2,9,4,3,3,4,126,"Prefer not to answer","College degree",0,,"","","Retired","","$60,000-$89,999 per year","More than 24,999 MAD","6,001 – 7,500 pesos","Getting by on present income","Other Non-Christian Religion","","Annually (at least once a year)",97,14,"Separated",36089,1,,"","5 days","6 days","5 days","Other",2,0,,,0,0,"",1,5,7,1,5,6.5,1,4,4.5,3,7,2,4,3,5,1,2,6,3.6875,3,3,1,2,6,7,5,55,32,19,19,14
"2017-06-08 06:19:07","2017-06-08 06:19:07","Survey Test","","100","0","True","2017-06-08 06:19:07","R_d6kGN0lWXi7iNmt","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",7,4,7,7,1,4,7,5,7,7,1,5,3,5,2,7,2,2,7,6,6,2,6,2,6,5,4,3,1,4,7,5,5,7,7,5,7,6,5,3,1,3,2,3,2,7,6,6,4,5,6,4,6,9,7,2,79,"Male","None",0,,"","","Disabled","","$60,000-$89,999 per year","20,000 - 24,999 MAD","700 pesos or less","Living comfortably on present income","Other Christian Religion","","Do not regularly attend religious services",0,6,"Married",20173,0,0,"Primis elementum ultricies etiam vel ante? Fermentum laoreet rhoncus sodales nullam? Duis! Augue lectus? Turpis.","Less than once a week","5 days","5 days","Other",5,0,,,0,0,"",4,1,4,3,1,5.5,5.5,5,4,1,1,2,2,6,2,6,2,3,3.1875,7,4,3,1,3,2,3,59,9,21,19,24
"2017-06-08 06:19:07","2017-06-08 06:19:07","Survey Test","","100","0","True","2017-06-08 06:19:07","R_czRoYndhyLS44cZ","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",5,6,4,7,1,3,6,1,4,2,7,5,3,4,1,4,3,2,5,1,2,3,2,7,6,1,3,3,4,3,5,1,7,7,4,3,1,3,5,6,1,2,4,3,7,1,6,9,2,5,6,3,6,4,6,5,39,"Prefer not to answer","Some college",1,14,"Work for an employer","Farmer or rancher","","","$60,000-$89,999 per year","500 - 999 MAD","25,001 – 40,000 pesos","Finding it difficult on present income","Don’t know","","",80,0,"Single/Never been married",87873,0,0,"Ultricies. Nec imperdiet sit imperdiet leo porttitor laoreet! Laoreet lectus ac scelerisque ligula pretium.","Never","Never","3 days","On a computer or tablet at home",7,1,54333,14,1,1,"8",2,1,5,7,6,5,4,5.5,2.5,3.5,3,7,6,5,6,1,2,7,4.125,4,5,7,4,5,5,3,65,10,23,16,21
"2017-06-08 06:19:08","2017-06-08 06:19:08","Survey Test","","100","0","True","2017-06-08 06:19:08","R_cYLLIcAkLLYNOfj","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",7,6,2,4,6,5,4,2,6,3,4,1,2,2,5,1,6,4,1,4,1,5,1,7,6,2,2,6,6,2,4,7,6,3,3,1,2,2,6,1,4,9,7,6,9,4,5,7,3,6,3,2,5,6,6,1,102,"Other","College degree",0,,"","","Student","","$60,000-$89,999 per year","1,000 - 1,499 MAD","4,001 – 5,000 pesos","Getting by on present income","Protestant","","Annually (at least once a year)",41,49,"Domestic partnership/Living with partner ",24441,0,1,"Duis ipsum lacus ac lorem vivamus est auctor sit lorem! Auctor. Consectetuer mattis, cursus? Gravida.","Never","5 days","6 days","On a computer or tablet at school",15,1,75129,15,1,1,"14",2,4,3,6,5,5,3,4,5,5.5,7,4,7,3,7,1,2,6,3.875,2,6,1,5,7,6,2,53,26,25,14,18
"2017-06-08 06:19:08","2017-06-08 06:19:09","Survey Test","","100","1","True","2017-06-08 06:19:09","R_23w8JILa9WvJuzr","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",3,5,7,3,7,6,5,3,4,1,3,3,4,3,1,2,1,7,6,6,4,2,4,7,6,3,1,4,2,1,5,1,2,2,1,6,7,6,5,6,9,5,5,1,7,5,3,8,7,9,6,9,3,1,1,9,60,"Male","High school",1,0,"Self-employed","Farmer or rancher","","","$240,000 or more per year","2,000 - 2,999 MAD","1,501 – 3,000 pesos","Finding it difficult on present income","Jewish","","Monthly (at least once a month)",77,45,"Domestic partnership/Living with partner ",32528,0,0,"Sed blandit vivamus eget ab ante mattis consequat! Iaculis dignissim.","7 days","6 days","4 days","On a mobile device",14,0,,,0,0,"",3,5,2,5,7,2.5,4,6,4.5,7,2,2,4,6,4,1,2,5,3.125,6,7,7,7,2,2,3,61,20,23,31,14
"2017-06-08 06:19:08","2017-06-08 06:19:08","Survey Test","","100","0","True","2017-06-08 06:19:08","R_4ToSQ3pB4tUeBBr","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",5,2,5,4,5,7,1,6,5,2,1,4,7,2,7,3,7,3,4,7,4,4,7,1,4,4,6,4,1,6,5,6,4,3,5,6,6,6,3,7,5,1,8,4,5,9,7,9,7,5,4,2,6,5,6,2,3,"Prefer not to answer","Some college",1,2,"Work for an employer","Sales or retail","","","","3,000 - 4,999 MAD","10,001 – 15,000 pesos","Getting by on present income","Muslim/Islam","","Weekly (at least once a week)",32,48,"Domestic partnership/Living with partner ",1532,0,1,"Pede magna ut lorem. Leo rutrum sodales, rhoncus. Sagittis enim fermentum.","5 days","2 days","Less than once a week","On a mobile device",15,0,,,0,0,"",6,4,1,2,6,3,3.5,3.5,4.5,5.5,4,1,4,4,1,7,4,4,3.9375,7,2,2,3,2,2,5,58,18,30,18,19
"2017-06-08 06:19:08","2017-06-08 06:19:08","Survey Test","","100","0","True","2017-06-08 06:19:08","R_aYkxY6YjG3cLpKB","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",2,5,7,7,7,1,7,3,7,1,3,4,1,1,5,1,7,6,4,1,6,7,1,6,6,2,1,3,1,4,4,4,1,6,4,2,3,6,2,3,2,7,9,1,5,3,5,6,6,3,8,2,1,8,3,1,17,"Prefer not to answer","High school",1,10,"Work for an employer","Military","","","$36,000-$47,999 per year","(Refused to give household income)","(None/No household income)","Finding it very difficult on present income","Chinese Traditional Religion/Confucianism","","Do not regularly attend religious services",39,84,"Widowed",19409,1,,"","5 days","7 days","Never","On a computer or tablet at home",1,0,,,0,0,"",3,1,7,5,7,4.5,5,6,4,7,4,7,2,1,7,2,2,6,3.6875,7,4,4,4,6,2,6,54,19,19,19,13
"2017-06-08 06:19:10","2017-06-08 06:19:10","Survey Test","","100","0","True","2017-06-08 06:19:10","R_5tAlor6pMsLXt8p","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",4,3,4,6,1,7,7,1,5,3,6,6,5,7,2,3,5,3,7,6,3,4,7,2,4,6,3,6,7,7,6,5,7,4,1,5,1,4,2,3,9,3,8,8,6,1,4,1,3,8,1,6,7,1,6,7,114,"Other","Elementary school",0,,"","","Homemaker (including stay-at-home parents)","","","15,000 - 19,999 MAD","701 – 1,500 pesos","Living comfortably on present income","Hinduism","","Do not regularly attend religious services",20,41,"Married",32765,0,0,"Dolorem eget orci quam laoreet magnis convallis wisi sodales magnis.","Never","2 days","1 day","On a computer or tablet at a public place (e.g., library)",16,1,25772,20,0,0,"",5,2,1,7,5,2.5,6,5.5,3.5,3,1,2,5,4,1,6,4,2,3.875,1,1,3,7,3,4,6,55,28,12,18,21
"2017-06-08 06:19:09","2017-06-08 06:19:09","Survey Test","","100","0","True","2017-06-08 06:19:09","R_03shaXy8I931jlH","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",1,1,5,6,6,2,6,6,1,6,2,4,7,5,3,7,2,6,3,1,5,1,7,5,2,4,4,2,3,4,5,2,4,4,2,1,5,3,2,7,2,4,9,1,7,2,8,3,9,5,4,9,3,4,2,6,18,"Prefer not to answer","Post-graduate degree",1,8,"Work for an employer","Military","","","$60,000-$89,999 per year","(None/No household income)","10,001 – 15,000 pesos","Finding it difficult on present income","Roman Catholic","","Weekly (at least once a week)",47,26,"Married",63638,0,1,"Platea suscipit. Maecenas sodales accumsan dolorem sollicitudin? Interdum eros lectus.","7 days","3 days","7 days","On a computer or tablet at home",0,1,71325,17,1,1,"11",7,2,6,2,2,3.5,6.5,3.5,1.5,4,5,7,3,7,1,3,6,4,4.5,5,4,6,6,7,5,6,70,16,20,27,15
"2017-06-08 06:19:09","2017-06-08 06:19:10","Survey Test","","100","1","True","2017-06-08 06:19:10","R_7O2Lig6DImjNb49","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",6,6,5,6,7,4,3,6,2,4,7,7,4,1,4,3,1,4,4,5,1,4,2,4,4,2,6,6,7,6,4,1,5,5,6,5,2,7,4,2,5,4,8,4,7,5,7,7,4,9,7,9,5,2,7,6,55,"Prefer not to answer","College degree",0,,"","","Disabled","","$90,000-$119,999 per year","20,000 - 24,999 MAD","700 pesos or less","Finding it difficult on present income","Islam/Muslim (Shiite)","","Weekly (at least once a week)",75,3,"Divorced",52316,1,,"","Never","3 days","5 days","Other",16,0,,,1,1,"9",2,2,4,2,4,5,2.5,3.5,2,5.5,4,3,7,4,6,4,4,6,4.3125,1,2,7,2,3,1,4,50,21,26,29,20
"2017-06-08 06:19:09","2017-06-08 06:19:09","Survey Test","","100","0","True","2017-06-08 06:19:09","R_9pHMlQh4eeNDTpj","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",2,5,6,4,7,5,4,2,5,7,3,3,2,6,7,6,3,1,4,3,5,7,7,6,2,3,4,3,4,3,6,5,7,1,4,4,5,3,5,2,6,3,7,4,6,9,7,8,8,5,8,2,7,8,7,5,3,"Other","High school",0,,"","","Disabled","","$240,000 or more per year","1,500 - 1,999 MAD","6,001 – 7,500 pesos","Finding it difficult on present income","Sikhism","","Do not regularly attend religious services",50,68,"Separated",3395,1,,"","7 days","Less than once a week","4 days","On a computer or tablet at school",12,1,39052,15,1,1,"2",3,4,3,6,1,2.5,3.5,6,4.5,4,4,5,3,1,1,2,6,5,3.625,4,5,3,4,4,5,3,56,20,30,23,27
